Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
440.720953,TraderTwo,Tick,100,0,100,0,123300,123000,-1270,-12728730,-408730,BREACH
441.048974,TraderTwo,Tick,100,0,100,0,123300,123000,-1270,-12728730,-408730,BREACH
441.287814,TraderTwo,Tick,100,0,100,0,123300,123000,-1270,-12728730,-408730,BREACH
441.4956,TraderTwo,Tick,100,0,100,0,123300,122800,-1270,-12728730,-428730,BREACH
441.753631,TraderTwo,Tick,100,0,100,0,123300,122800,-1270,-12728730,-428730,BREACH
441.977082,TraderTwo,Tick,100,0,100,0,123300,122800,-1270,-12728730,-428730,BREACH
442.205549,TraderTwo,Tick,100,0,100,0,123300,122800,-1270,-12728730,-428730,BREACH
442.4719,TraderTwo,Tick,100,0,100,0,123200,122400,-1270,-12728730,-468730,BREACH
442.720202,TraderTwo,Tick,100,0,100,0,123000,122300,-1270,-12728730,-478730,BREACH
443.003235,TraderTwo,Tick,100,0,100,0,123000,122600,-1270,-12728730,-448730,BREACH
443.297904,TraderTwo,Tick,100,0,100,0,123000,122700,-1270,-12728730,-438730,BREACH
443.502794,TraderTwo,Tick,100,0,100,0,123000,122800,-1270,-12728730,-428730,BREACH
443.797479,TraderTwo,Tick,100,0,100,0,123000,122800,-1270,-12728730,-428730,BREACH
443.962102,TraderTwo,Tick,100,0,100,0,123000,122900,-1270,-12728730,-428730,BREACH
444.277777,TraderTwo,Tick,100,0,100,0,123000,122900,-1270,-12728730,-428730,BREACH
444.464688,TraderTwo,Tick,100,0,100,0,123000,122900,-1270,-12728730,-428730,BREACH
444.80024,TraderTwo,Tick,100,0,100,0,123000,122900,-1270,-12728730,-428730,BREACH
445.02855,TraderTwo,Tick,100,0,100,0,123400,122900,-1270,-12728730,-418730,BREACH
445.219441,TraderTwo,Tick,100,0,100,0,123400,122900,-1270,-12728730,-418730,BREACH
445.541809,TraderTwo,Tick,100,0,100,0,123400,122900,-1270,-12728730,-418730,BREACH
445.77433,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
446.042629,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
446.235872,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
446.465992,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
446.72155,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
447.02954,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
447.25224,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
447.508694,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
447.750188,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
447.982977,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
448.206348,TraderTwo,Tick,100,0,100,0,123400,123000,-1270,-12728730,-408730,BREACH
448.483382,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
448.779782,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
448.973674,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
449.268349,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
449.543649,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
449.735252,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
449.964441,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
450.202869,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
450.503584,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
450.709551,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
450.972396,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
451.295358,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
451.49503,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
451.737758,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
452.044391,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
452.247255,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
452.541429,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
452.750091,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
453.02271,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
453.231243,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
453.53631,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
453.741222,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
453.980535,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
454.228629,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
454.453133,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
454.736629,TraderTwo,Tick,100,0,100,0,123300,123300,-1270,-12728730,-398730,BREACH
455.006246,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
455.223868,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
455.474479,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
455.796107,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
456.022894,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
456.265854,TraderTwo,Tick,100,0,100,0,122900,123400,-1270,-12728730,-408730,BREACH
456.499457,TraderTwo,Tick,100,0,100,0,123900,123400,-1270,-12728730,-368730,BREACH
456.77453,TraderTwo,Tick,100,0,100,0,123900,123400,-1270,-12728730,-368730,BREACH
457.016866,TraderTwo,Tick,100,0,100,0,123900,123400,-1270,-12728730,-368730,BREACH
457.239282,TraderTwo,Tick,100,0,100,0,123900,123200,-1270,-12728730,-388730,BREACH
457.467352,TraderTwo,Tick,100,0,100,0,123200,123100,-1270,-12728730,-408730,BREACH
457.759348,TraderTwo,Tick,100,0,100,0,123600,123100,-1270,-12728730,-398730,BREACH
458.049566,TraderTwo,Tick,100,0,100,0,123600,123100,-1270,-12728730,-398730,BREACH
458.206098,TraderTwo,Tick,100,0,100,0,123600,123100,-1270,-12728730,-398730,BREACH
458.538635,TraderTwo,Tick,100,0,100,0,123600,123300,-1270,-12728730,-378730,BREACH
458.730602,TraderTwo,Tick,100,0,100,0,123600,123300,-1270,-12728730,-378730,BREACH
459.035516,TraderTwo,Tick,100,0,100,0,123600,123300,-1270,-12728730,-378730,BREACH
459.297586,TraderTwo,Tick,100,0,100,0,123900,123300,-1270,-12728730,-378730,BREACH
459.514917,TraderTwo,Tick,100,0,100,0,123900,123300,-1270,-12728730,-378730,BREACH
459.767258,TraderTwo,Tick,100,0,100,0,123900,123300,-1270,-12728730,-378730,BREACH
460.026852,TraderTwo,Tick,100,0,100,0,123900,123300,-1270,-12728730,-378730,BREACH
460.256454,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
460.505546,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
460.770997,TraderTwo,Tick,100,0,100,0,123700,123200,-1270,-12728730,-388730,BREACH
461.002611,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
461.236338,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
461.483623,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
461.778587,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
461.997514,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
462.263728,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
462.484881,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
462.739018,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
463.027218,TraderTwo,Tick,100,0,100,0,123700,123400,-1270,-12728730,-368730,BREACH
463.256369,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
463.455143,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
463.745815,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
464.02216,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
464.268477,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
464.493845,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
464.747541,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
465.007948,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
465.286976,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
465.514948,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
465.79427,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
466.023344,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
466.212671,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
466.478409,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
466.706153,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
466.953304,TraderTwo,Tick,100,0,100,0,124100,123400,-1270,-12728730,-368730,BREACH
467.251199,TraderTwo,Tick,100,0,100,0,124100,123400,-1270,-12728730,-368730,BREACH
467.541613,TraderTwo,Tick,100,0,100,0,124100,123500,-1270,-12728730,-358730,BREACH
467.779749,TraderTwo,Tick,100,0,100,0,124100,123500,-1270,-12728730,-358730,BREACH
468.042994,TraderTwo,Tick,100,0,100,0,122900,123300,-1270,-12728730,-418730,BREACH
468.29581,TraderTwo,Tick,100,0,100,0,122900,123300,-1270,-12728730,-418730,BREACH
468.547147,TraderTwo,Tick,100,0,100,0,122900,123300,-1270,-12728730,-418730,BREACH
468.704543,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
469.021246,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
469.293666,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
469.47909,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
469.724251,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
470.029091,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
470.274813,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
470.543429,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
470.714034,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
471.006197,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
471.292042,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
471.471947,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
471.754022,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
471.980802,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
472.223473,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
472.535323,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
472.703613,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
473.048443,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
473.256228,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
473.534089,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
473.727169,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
473.989555,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
474.262725,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
474.497227,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
474.764583,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
474.980431,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
475.220918,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
475.479777,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
475.708635,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
475.970299,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
476.244077,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
476.518662,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
476.730758,TraderTwo,Tick,100,0,100,0,122800,123300,-1270,-12728730,-418730,BREACH
476.952863,TraderTwo,Tick,100,0,100,0,123000,123300,-1270,-12728730,-418730,BREACH
477.236482,TraderTwo,Tick,100,0,100,0,123000,123300,-1270,-12728730,-418730,BREACH
477.506491,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
477.710755,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
477.976641,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
478.21254,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
478.526002,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
478.722813,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
479.029312,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
479.289616,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
479.493637,TraderTwo,Tick,100,0,100,0,123000,123200,-1270,-12728730,-428730,BREACH
479.801073,TraderTwo,Tick,100,0,100,0,123000,123300,-1270,-12728730,-418730,BREACH
480.034323,TraderTwo,Tick,100,0,100,0,123000,123300,-1270,-12728730,-418730,BREACH
480.218066,TraderTwo,Tick,100,0,100,0,123000,123300,-1270,-12728730,-418730,BREACH
480.550256,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
480.792997,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
480.979352,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
481.293859,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
481.536347,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
481.770699,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
482.024697,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
482.232051,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
482.478312,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
482.706166,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
482.956124,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
483.302875,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
483.487222,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
483.734623,TraderTwo,Tick,100,0,100,0,123700,123300,-1270,-12728730,-378730,BREACH
484.015744,TraderTwo,Tick,100,0,100,0,123800,123300,-1270,-12728730,-378730,BREACH
484.206368,TraderTwo,Tick,100,0,100,0,123800,123300,-1270,-12728730,-378730,BREACH
484.542217,TraderTwo,Tick,100,0,100,0,123800,123400,-1270,-12728730,-368730,BREACH
484.788232,TraderTwo,Tick,100,0,100,0,123500,123400,-1270,-12728730,-378730,BREACH
484.981853,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
485.295228,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
485.499983,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
485.791109,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
485.984036,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
486.218874,TraderTwo,Tick,100,0,100,0,123200,123400,-1270,-12728730,-408730,BREACH
486.511128,TraderTwo,Tick,100,0,100,0,123400,123400,-1270,-12728730,-388730,BREACH
486.772387,TraderTwo,Tick,100,0,100,0,123400,123300,-1270,-12728730,-388730,BREACH
487.008437,TraderTwo,Tick,100,0,100,0,123400,123300,-1270,-12728730,-388730,BREACH
487.227758,TraderTwo,Tick,100,0,100,0,123400,123300,-1270,-12728730,-388730,BREACH
487.484027,TraderTwo,Tick,100,0,100,0,123400,123300,-1270,-12728730,-388730,BREACH
487.787948,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
487.984144,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
488.277865,TraderTwo,Tick,100,0,100,0,123100,123300,-1270,-12728730,-418730,BREACH
488.548302,TraderTwo,Tick,100,0,100,0,123100,123400,-1270,-12728730,-408730,BREACH
488.746963,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
488.992009,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
489.2142,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
489.472308,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
489.764764,TraderTwo,Tick,100,0,100,0,124100,123400,-1270,-12728730,-368730,BREACH
489.999473,TraderTwo,Tick,100,0,100,0,122800,123800,-1270,-12728730,-368730,BREACH
490.280382,TraderTwo,Tick,100,0,100,0,122800,123800,-1270,-12728730,-368730,BREACH
490.496847,TraderTwo,Tick,100,0,100,0,122800,123800,-1270,-12728730,-368730,BREACH
490.717276,TraderTwo,Tick,100,0,100,0,122800,123800,-1270,-12728730,-368730,BREACH
491.00258,TraderTwo,Tick,100,0,100,0,124100,123800,-1270,-12728730,-328730,BREACH
491.227156,TraderTwo,Tick,100,0,100,0,124100,123800,-1270,-12728730,-328730,BREACH
491.504454,TraderTwo,Tick,100,0,100,0,123000,123600,-1270,-12728730,-388730,BREACH
491.74664,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
492.010464,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
492.216282,TraderTwo,Tick,100,0,100,0,123100,123700,-1270,-12728730,-378730,BREACH
492.476709,TraderTwo,Tick,100,0,100,0,123100,123700,-1270,-12728730,-378730,BREACH
492.759195,TraderTwo,Tick,100,0,100,0,123100,123700,-1270,-12728730,-378730,BREACH
493.050521,TraderTwo,Tick,100,0,100,0,123100,123600,-1270,-12728730,-388730,BREACH
493.253694,TraderTwo,Tick,100,0,100,0,123100,123600,-1270,-12728730,-388730,BREACH
493.462899,TraderTwo,Tick,100,0,100,0,123100,123600,-1270,-12728730,-388730,BREACH
493.791095,TraderTwo,Tick,100,0,100,0,123100,123800,-1270,-12728730,-368730,BREACH
493.977629,TraderTwo,Tick,100,0,100,0,124100,123800,-1270,-12728730,-328730,BREACH
494.220155,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
494.483953,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
494.707896,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
495.038669,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
495.237172,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
495.466142,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
495.710618,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
495.975518,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
496.268841,TraderTwo,Tick,100,0,100,0,124200,123700,-1270,-12728730,-338730,BREACH
496.490987,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
496.790144,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
496.993644,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
497.285262,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
497.48081,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
497.763133,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
498.034003,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
498.20845,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
498.478597,TraderTwo,Tick,100,0,100,0,123000,123700,-1270,-12728730,-378730,BREACH
498.757571,TraderTwo,Tick,100,0,100,0,124200,123600,-1270,-12728730,-348730,BREACH
498.972163,TraderTwo,Tick,100,0,100,0,124200,123600,-1270,-12728730,-348730,BREACH
499.254424,TraderTwo,Tick,100,0,100,0,124200,123600,-1270,-12728730,-348730,BREACH
499.4552,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
499.799005,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
499.985755,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
500.242826,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
500.465612,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
500.758315,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
500.965323,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
501.204417,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
501.472515,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
501.70632,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
502.022845,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
502.266585,TraderTwo,Tick,100,0,100,0,123300,123600,-1270,-12728730,-388730,BREACH
502.537838,TraderTwo,Tick,100,0,100,0,123600,123600,-1270,-12728730,-368730,BREACH
502.776369,TraderTwo,Tick,100,0,100,0,123600,123600,-1270,-12728730,-368730,BREACH
502.983767,TraderTwo,Tick,100,0,100,0,123600,123400,-1270,-12728730,-368730,BREACH
503.291214,TraderTwo,Tick,100,0,100,0,123600,123400,-1270,-12728730,-368730,BREACH
503.472936,TraderTwo,Tick,100,0,100,0,123900,123400,-1270,-12728730,-368730,BREACH
503.750029,TraderTwo,Tick,100,0,100,0,123300,123400,-1270,-12728730,-398730,BREACH
504.042952,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
504.29372,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
504.509714,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
504.723278,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
505.016487,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
505.2061,TraderTwo,Tick,100,0,100,0,123300,123500,-1270,-12728730,-398730,BREACH
505.456147,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
505.769259,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
506.014068,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
506.259148,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
506.54607,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
506.715545,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
506.953172,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
507.253022,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
507.488566,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
507.74812,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
507.996776,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
508.223792,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
508.555157,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
508.819903,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
508.985661,TraderTwo,Tick,100,0,100,0,124000,123500,-1270,-12728730,-358730,BREACH
509.288134,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
509.544662,TraderTwo,Tick,100,0,100,0,124000,123400,-1270,-12728730,-368730,BREACH
509.746262,TraderTwo,Tick,100,0,100,0,124000,123100,-1270,-12728730,-398730,BREACH
510.030864,TraderTwo,Tick,100,0,100,0,123300,123100,-1270,-12728730,-398730,BREACH
510.228365,TraderTwo,Tick,100,0,100,0,123300,123100,-1270,-12728730,-398730,BREACH
510.471651,TraderTwo,Tick,100,0,100,0,123300,123100,-1270,-12728730,-398730,BREACH
510.730625,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
510.960046,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
511.261377,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
511.53981,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
511.70371,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
512.021257,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
512.223778,TraderTwo,Tick,100,0,100,0,123100,123100,-1270,-12728730,-418730,BREACH
512.481024,TraderTwo,Tick,100,0,100,0,123100,122600,-1270,-12728730,-448730,BREACH
512.745991,TraderTwo,Tick,100,0,100,0,123000,122600,-1270,-12728730,-448730,BREACH
513.019937,TraderTwo,Tick,100,0,100,0,123000,122600,-1270,-12728730,-448730,BREACH
